,Account No,Forecast Date,Forecasted Balance
25753,889916166.0,2023-12-18,445.46873600643175
25754,889916166.0,2023-12-19,443.92465304153893
25755,889916166.0,2023-12-20,442.395702005998
25756,889916166.0,2023-12-21,440.88173460772146
25757,889916166.0,2023-12-22,439.3826040078765
25758,889916166.0,2023-12-23,437.8981648066428
25759,889916166.0,2023-12-24,436.4282730291103
25760,889916166.0,2023-12-25,434.9727861113154
25761,889916166.0,2023-12-26,433.5315628864135
25762,889916166.0,2023-12-27,432.1044635709875
25763,889916166.0,2023-12-28,430.69134975149024
25764,889916166.0,2023-12-29,429.2920843708197
25765,889916166.0,2023-12-30,427.90653171502606
25766,889916166.0,2023-12-31,426.534557400149
25767,889916166.0,2024-01-01,425.1760283591836
25768,889916166.0,2024-01-02,423.8308128291743
25769,889916166.0,2024-01-03,422.4987803384355
25770,890196840.0,2023-12-01,-3161.4325233658133
25771,890196840.0,2023-12-02,-3160.9157142586255
25772,890196840.0,2023-12-03,-3160.39907046325
25773,890196840.0,2023-12-04,-3159.8825919268083
25774,890196840.0,2023-12-05,-3159.3662785964384
25775,890196840.0,2023-12-06,-3158.8501304192964
25776,890196840.0,2023-12-07,-3158.3341473425544
25777,890196840.0,2023-12-08,-3157.8183293134016
25778,890196840.0,2023-12-09,-3157.302676279045
25779,890196840.0,2023-12-10,-3156.7871881867068
25780,890196840.0,2023-12-11,-3156.271864983628
25781,890196840.0,2023-12-12,-3155.756706617064
25782,890196840.0,2023-12-13,-3155.241713034289
25783,890196840.0,2023-12-14,-3154.7268841825944
25784,890196840.0,2023-12-15,-3154.212220009287
25785,890196840.0,2023-12-16,-3153.697720461691
25786,890196840.0,2023-12-17,-3153.183385487148
25787,890196840.0,2023-12-18,-3152.6692150330155
25788,890196840.0,2023-12-19,-3152.1552090466685
25789,890196840.0,2023-12-20,-3151.641367475499
25790,890196840.0,2023-12-21,-3151.127690266915
25791,890196840.0,2023-12-22,-3150.614177368342
25792,890196840.0,2023-12-23,-3150.1008287272225
25793,890196840.0,2023-12-24,-3149.587644291015
25794,890196840.0,2023-12-25,-3149.0746240071953
25795,890196840.0,2023-12-26,-3148.5617678232557
25796,890196840.0,2023-12-27,-3148.0490756867066
25797,890196840.0,2023-12-28,-3147.5365475450726
25798,890196840.0,2023-12-29,-3147.0241833458977
25799,890196840.0,2023-12-30,-3146.511983036741
25800,890567652.0,2023-12-02,-1481.204883717244
25801,890567652.0,2023-12-03,-1432.3088839145476
25802,890567652.0,2023-12-04,-1385.2083738766462
25803,890567652.0,2023-12-05,-1339.8374221672566
25804,890567652.0,2023-12-06,-1296.1325183910708
25805,890567652.0,2023-12-07,-1254.032484291712
25806,890567652.0,2023-12-08,-1213.4783881142268
25807,890567652.0,2023-12-09,-1174.4134621122366
25808,890567652.0,2023-12-10,-1136.7830230842744
25809,890567652.0,2023-12-11,-1100.5343958280741
25810,890567652.0,2023-12-12,-1065.616839405664
25811,890567652.0,2023-12-13,-1031.9814761160474
25812,890567652.0,2023-12-14,-999.5812230760494
25813,890567652.0,2023-12-15,-968.3707263135551
25814,890567652.0,2023-12-16,-938.3062972808822
25815,890567652.0,2023-12-17,-909.3458516994198
25816,890567652.0,2023-12-18,-881.448850649928
25817,890567652.0,2023-12-19,-854.5762438260365
25818,890567652.0,2023-12-20,-828.6904148715075
25819,890567652.0,2023-12-21,-803.7551287247467
25820,890567652.0,2023-12-22,-779.7354808968545
25821,890567652.0,2023-12-23,-756.597848612217
25822,890567652.0,2023-12-24,-734.3098437432432
25823,890567652.0,2023-12-25,-712.8402674733658
25824,890567652.0,2023-12-26,-692.1590666248438
25825,890567652.0,2023-12-27,-672.2372915902336
25826,890567652.0,2023-12-28,-653.0470558086404
25827,890567652.0,2023-12-29,-634.5614967300268
25828,890567652.0,2023-12-30,-616.7547382129333
25829,890567652.0,2023-12-31,-599.601854302978
25830,890830949.0,2023-12-07,569.9452794258268
25831,890830949.0,2023-12-08,564.4931627420523
25832,890830949.0,2023-12-09,559.8296500341961
25833,890830949.0,2023-12-10,555.840676202976
25834,890830949.0,2023-12-11,552.4286747304908
25835,890830949.0,2023-12-12,549.5101912956972
25836,890830949.0,2023-12-13,547.0138425608411
25837,890830949.0,2023-12-14,544.8785702026968
25838,890830949.0,2023-12-15,543.0521474838702
25839,890830949.0,2023-12-16,541.4899018363194
25840,890830949.0,2023-12-17,540.1536222126961
25841,890830949.0,2023-12-18,539.0106244803543
25842,890830949.0,2023-12-19,538.0329519984557
25843,890830949.0,2023-12-20,537.1966918250401
25844,890830949.0,2023-12-21,536.4813898291376
25845,890830949.0,2023-12-22,535.8695504021177
25846,890830949.0,2023-12-23,535.3462085316904
25847,890830949.0,2023-12-24,534.8985637718939
25848,890830949.0,2023-12-25,534.5156671563227
25849,890830949.0,2023-12-26,534.1881533967905
25850,890830949.0,2023-12-27,533.9080118172602
25851,890830949.0,2023-12-28,533.6683904203032
25852,890830949.0,2023-12-29,533.463428293739
25853,890830949.0,2023-12-30,533.2881122582795
25854,890830949.0,2023-12-31,533.1381542499175
25855,890830949.0,2024-01-01,533.0098864379461
25856,890830949.0,2024-01-02,532.9001715132971
25857,890830949.0,2024-01-03,532.806325952936
25858,890830949.0,2024-01-04,532.7260543834333
25859,890830949.0,2024-01-05,532.6573934383052
25860,891513205.0,2023-12-01,823.7343858684819
25861,891513205.0,2023-12-02,819.97606170755
25862,891513205.0,2023-12-03,816.5482313369895
25863,891513205.0,2023-12-04,813.4218322968322
25864,891513205.0,2023-12-05,810.5703577774856
25865,891513205.0,2023-12-06,807.9696318848387
25866,891513205.0,2023-12-07,805.5976046677645
25867,891513205.0,2023-12-08,803.4341651701808
25868,891513205.0,2023-12-09,801.4609709226552
25869,891513205.0,2023-12-10,799.661292427917
25870,891513205.0,2023-12-11,798.0198713217668
25871,891513205.0,2023-12-12,796.5227910068145
25872,891513205.0,2023-12-13,795.157358662232
25873,891513205.0,2023-12-14,793.9119976291528
25874,891513205.0,2023-12-15,792.7761492593188
25875,891513205.0,2023-12-16,791.7401833948142
25876,891513205.0,2023-12-17,790.7953167198937
25877,891513205.0,2023-12-18,789.9335382926652
25878,891513205.0,2023-12-19,789.1475416252529
25879,891513205.0,2023-12-20,788.4306627365921
25880,891513205.0,2023-12-21,787.7768236526438
25881,891513205.0,2023-12-22,787.1804808749995
25882,891513205.0,2023-12-23,786.6365783809777
25883,891513205.0,2023-12-24,786.1405047567245
25884,891513205.0,2023-12-25,785.6880540998798
25885,891513205.0,2023-12-26,785.2753903603241
25886,891513205.0,2023-12-27,784.8990148166756
25887,891513205.0,2023-12-28,784.5557364127887
25888,891513205.0,2023-12-29,784.2426447027566
25889,891513205.0,2023-12-30,783.9570851750354
25890,891716230.0,2023-12-05,150.2257274039593
25891,891716230.0,2023-12-06,309.4047341257935
25892,891716230.0,2023-12-07,412.93137871218954
25893,891716230.0,2023-12-08,480.26290916989177
25894,891716230.0,2023-12-09,524.0539062787869
25895,891716230.0,2023-12-10,552.534640561159
25896,891716230.0,2023-12-11,571.057905131865
25897,891716230.0,2023-12-12,583.1050429252448
25898,891716230.0,2023-12-13,590.9402454328095
25899,891716230.0,2023-12-14,596.0360947031884
25900,891716230.0,2023-12-15,599.3503268192504
25901,891716230.0,2023-12-16,601.5058329844318
25902,891716230.0,2023-12-17,602.9077284055817
25903,891716230.0,2023-12-18,603.8194914075101
25904,891716230.0,2023-12-19,604.412482695693
25905,891716230.0,2023-12-20,604.7981516328151
25906,891716230.0,2023-12-21,605.0489825168852
25907,891716230.0,2023-12-22,605.2121175955693
25908,891716230.0,2023-12-23,605.3182171853225
25909,891716230.0,2023-12-24,605.3872221046604
25910,891716230.0,2023-12-25,605.4321014383498
25911,891716230.0,2023-12-26,605.461290003625
25912,891716230.0,2023-12-27,605.4802736264371
25913,891716230.0,2023-12-28,605.4926201714516
25914,891716230.0,2023-12-29,605.5006501020555
25915,891716230.0,2023-12-30,605.5058725983432
25916,891716230.0,2023-12-31,605.509269198989
25917,891716230.0,2024-01-01,605.5114782758963
25918,891716230.0,2024-01-02,605.51291501259
25919,891716230.0,2024-01-03,605.5138494356155
25920,892354433.0,2023-12-07,-407.25978195901774
25921,892354433.0,2023-12-08,-406.25322447387
25922,892354433.0,2023-12-09,-405.256803612613
25923,892354433.0,2023-12-10,-404.2704172935025
25924,892354433.0,2023-12-11,-403.29396446281703
25925,892354433.0,2023-12-12,-402.32734508450545
25926,892354433.0,2023-12-13,-401.37046012993824
25927,892354433.0,2023-12-14,-400.42321156776234
25928,892354433.0,2023-12-15,-399.4855023538577
25929,892354433.0,2023-12-16,-398.5572364213956
25930,892354433.0,2023-12-17,-397.63831867099645
25931,892354433.0,2023-12-18,-396.7286549609873
25932,892354433.0,2023-12-19,-395.82815209775697
25933,892354433.0,2023-12-20,-394.9367178262085
25934,892354433.0,2023-12-21,-394.05426082030795
25935,892354433.0,2023-12-22,-393.18069067372807
25936,892354433.0,2023-12-23,-392.3159178905862
25937,892354433.0,2023-12-24,-391.4598538762758
25938,892354433.0,2023-12-25,-390.61241092839
25939,892354433.0,2023-12-26,-389.77350222773623
25940,892354433.0,2023-12-27,-388.9430418294425
25941,892354433.0,2023-12-28,-388.1209446541519
25942,892354433.0,2023-12-29,-387.3071264793065
25943,892354433.0,2023-12-30,-386.5015039305188
25944,892354433.0,2023-12-31,-385.7039944730305
25945,892354433.0,2024-01-01,-384.9145164032564
25946,892354433.0,2024-01-02,-384.13298884041455
25947,892354433.0,2024-01-03,-383.3593317182398
25948,892354433.0,2024-01-04,-382.59346577678116
25949,892354433.0,2024-01-05,-381.8353125542818
25950,893134725.0,2023-12-06,1626.5891240572842
25951,893134725.0,2023-12-07,1633.3157573410058
25952,893134725.0,2023-12-08,1639.6148401880428
25953,893134725.0,2023-12-09,1645.5135480616912
25954,893134725.0,2023-12-10,1651.0373291300746
25955,893134725.0,2023-12-11,1656.2100140544696
25956,893134725.0,2023-12-12,1661.0539187993936
25957,893134725.0,2023-12-13,1665.5899409079975
25958,893134725.0,2023-12-14,1669.8376496581134
25959,893134725.0,2023-12-15,1673.8153704879103
25960,893134725.0,2023-12-16,1677.5402640553816
25961,893134725.0,2023-12-17,1681.028400272749
25962,893134725.0,2023-12-18,1684.2948276351738
25963,893134725.0,2023-12-19,1687.353638142881
25964,893134725.0,2023-12-20,1690.2180280967773
25965,893134725.0,2023-12-21,1692.900355029847
25966,893134725.0,2023-12-22,1695.4121910199456
25967,893134725.0,2023-12-23,1697.7643726139815
25968,893134725.0,2023-12-24,1699.96704757888
25969,893134725.0,2023-12-25,1702.0297186810146
25970,893134725.0,2023-12-26,1703.9612846829816
25971,893134725.0,2023-12-27,1705.7700787345843
25972,893134725.0,2023-12-28,1707.4639043236566
25973,893134725.0,2023-12-29,1709.0500689418195
25974,893134725.0,2023-12-30,1710.5354156104163
25975,893134725.0,2023-12-31,1711.9263524026305
25976,893134725.0,2024-01-01,1713.2288800891556
25977,893134725.0,2024-01-02,1714.4486180266817
25978,893134725.0,2024-01-03,1715.5908284008883
25979,893134725.0,2024-01-04,1716.6604389285328
25980,895331556.0,2023-12-07,-319.2872749608928
25981,895331556.0,2023-12-08,-330.85919146758005
25982,895331556.0,2023-12-09,-341.23583637970603
25983,895331556.0,2023-12-10,-350.5406701615713
25984,895331556.0,2023-12-11,-358.88440095715504
25985,895331556.0,2023-12-12,-366.36630178646953
25986,895331556.0,2023-12-13,-373.07539168775526
25987,895331556.0,2023-12-14,-379.0914948586466
25988,895331556.0,2023-12-15,-384.4861903978841
25989,895331556.0,2023-12-16,-389.32366394752023
25990,895331556.0,2023-12-17,-393.6614713683884
25991,895331556.0,2023-12-18,-397.55122353498257
25992,895331556.0,2023-12-19,-401.03920039738
25993,895331556.0,2023-12-20,-404.1669016162657
25994,895331556.0,2023-12-21,-406.97154032246834
25995,895331556.0,2023-12-22,-409.4864858757179
25996,895331556.0,2023-12-23,-411.74166089053244
25997,895331556.0,2023-12-24,-413.7638972530145
25998,895331556.0,2023-12-25,-415.5772553644162
25999,895331556.0,2023-12-26,-417.20331040980693
26000,895331556.0,2023-12-27,-418.6614090578433
26001,895331556.0,2023-12-28,-419.9688996458354
26002,895331556.0,2023-12-29,-421.14133858883156
26003,895331556.0,2023-12-30,-422.19267546856014
26004,895331556.0,2023-12-31,-423.13541900440066
26005,895331556.0,2024-01-01,-423.9807858810944
26006,895331556.0,2024-01-02,-424.7388342039331
26007,895331556.0,2024-01-03,-425.41858316926516
26008,895331556.0,2024-01-04,-426.02812037414907
26009,895331556.0,2024-01-05,-426.5746980419152
26010,895750759.0,2023-12-06,-235.30260932900904
26011,895750759.0,2023-12-07,-248.25371164010073
26012,895750759.0,2023-12-08,-260.29123739944
26013,895750759.0,2023-12-09,-271.4796307057501
26014,895750759.0,2023-12-10,-281.8787897421962
26015,895750759.0,2023-12-11,-291.54438744730254
26016,895750759.0,2023-12-12,-300.52816956560014
26017,895750759.0,2023-12-13,-308.87823167364803
26018,895750759.0,2023-12-14,-316.6392766645155
26019,895750759.0,2023-12-15,-323.8528540691929
26020,895750759.0,2023-12-16,-330.5575824961644
26021,895750759.0,2023-12-17,-336.7893563799922
26022,895750759.0,2023-12-18,-342.5815381457644
26023,895750759.0,2023-12-19,-347.9651368181758
26024,895750759.0,2023-12-20,-352.968974031445
26025,895750759.0,2023-12-21,-357.61983832881697
26026,895750759.0,2023-12-22,-361.94262857771025
26027,895750759.0,2023-12-23,-365.9604872682951
26028,895750759.0,2023-12-24,-369.6949244091305
26029,895750759.0,2023-12-25,-373.1659326831475
26030,895750759.0,2023-12-26,-376.3920944804777
26031,895750759.0,2023-12-27,-379.39068138113856
26032,895750759.0,2023-12-28,-382.17774662016535
26033,895750759.0,2023-12-29,-384.76821103021103
26034,895750759.0,2023-12-30,-387.17594292171736
26035,895750759.0,2023-12-31,-389.4138323283023
26036,895750759.0,2024-01-01,-391.4938600148451
26037,895750759.0,2024-01-02,-393.4271616177097
26038,895750759.0,2024-01-03,-395.2240872604887
26039,895750759.0,2024-01-04,-396.8942569644253
26040,896821055.0,2023-12-07,-494.1743804604355
26041,896821055.0,2023-12-08,-505.1445499717202
26042,896821055.0,2023-12-09,-515.41186035988
26043,896821055.0,2023-12-10,-525.0213438321614
26044,896821055.0,2023-12-11,-534.015147380804
26045,896821055.0,2023-12-12,-542.4327176388622
26046,896821055.0,2023-12-13,-550.3109738923068
26047,896821055.0,2023-12-14,-557.6844700072364
26048,896821055.0,2023-12-15,-564.5855459824068
26049,896821055.0,2023-12-16,-571.0444697917844
26050,896821055.0,2023-12-17,-577.089570139244
26051,896821055.0,2023-12-18,-582.7473607076661
26052,896821055.0,2023-12-19,-588.0426564473935
26053,896821055.0,2023-12-20,-592.9986824140801
26054,896821055.0,2023-12-21,-597.6371756332969
26055,896821055.0,2023-12-22,-601.9784804386677
26056,896821055.0,2023-12-23,-606.0416377016891
26057,896821055.0,2023-12-24,-609.8444683445913
26058,896821055.0,2023-12-25,-613.4036515025288
26059,896821055.0,2023-12-26,-616.7347976779149
26060,896821055.0,2023-12-27,-619.8525172077581
26061,896821055.0,2023-12-28,-622.7704843442912
26062,896821055.0,2023-12-29,-625.5014972299551
26063,896821055.0,2023-12-30,-628.0575340297813
26064,896821055.0,2023-12-31,-630.449805467372
26065,896821055.0,2024-01-01,-632.6888039948976
26066,896821055.0,2024-01-02,-634.7843498127713
26067,896821055.0,2024-01-03,-636.7456339408412
26068,896821055.0,2024-01-04,-638.5812585300101
26069,896821055.0,2024-01-05,-640.2992745910882
26070,897592348.0,2023-12-02,17764.841151279397
26071,897592348.0,2023-12-03,17751.33415136727
26072,897592348.0,2023-12-04,17737.8482037451
26073,897592348.0,2023-12-05,17724.383275600347
26074,897592348.0,2023-12-06,17710.93933417162
26075,897592348.0,2023-12-07,17697.516346748584
26076,897592348.0,2023-12-08,17684.1142806719
26077,897592348.0,2023-12-09,17670.73310333312
26078,897592348.0,2023-12-10,17657.37278217462
26079,897592348.0,2023-12-11,17644.033284689533
26080,897592348.0,2023-12-12,17630.714578421645
26081,897592348.0,2023-12-13,17617.416630965337
26082,897592348.0,2023-12-14,17604.13940996549
26083,897592348.0,2023-12-15,17590.882883117425
26084,897592348.0,2023-12-16,17577.647018166805
26085,897592348.0,2023-12-17,17564.431782909574
26086,897592348.0,2023-12-18,17551.237145191855
26087,897592348.0,2023-12-19,17538.063072909903
26088,897592348.0,2023-12-20,17524.909534010003
26089,897592348.0,2023-12-21,17511.776496488397
26090,897592348.0,2023-12-22,17498.66392839121
26091,897592348.0,2023-12-23,17485.57179781438
26092,897592348.0,2023-12-24,17472.500072903564
26093,897592348.0,2023-12-25,17459.448721854063
26094,897592348.0,2023-12-26,17446.417712910756
26095,897592348.0,2023-12-27,17433.40701436802
26096,897592348.0,2023-12-28,17420.416594569637
26097,897592348.0,2023-12-29,17407.446421908735
26098,897592348.0,2023-12-30,17394.49646482771
26099,897592348.0,2023-12-31,17381.56669181814
26100,897714622.0,2023-12-07,10535.244153715445
26101,897714622.0,2023-12-08,10522.819848919658
26102,897714622.0,2023-12-09,10510.429337497468
26103,897714622.0,2023-12-10,10498.072527532895
26104,897714622.0,2023-12-11,10485.749327359968
26105,897714622.0,2023-12-12,10473.459645562047
26106,897714622.0,2023-12-13,10461.203390971134
26107,897714622.0,2023-12-14,10448.980472667205
26108,897714622.0,2023-12-15,10436.79079997753
26109,897714622.0,2023-12-16,10424.63428247601
26110,897714622.0,2023-12-17,10412.510829982497
26111,897714622.0,2023-12-18,10400.420352562123
26112,897714622.0,2023-12-19,10388.36276052464
26113,897714622.0,2023-12-20,10376.337964423758
26114,897714622.0,2023-12-21,10364.345875056468
26115,897714622.0,2023-12-22,10352.386403462388
26116,897714622.0,2023-12-23,10340.45946092311
26117,897714622.0,2023-12-24,10328.56495896153
26118,897714622.0,2023-12-25,10316.702809341194
26119,897714622.0,2023-12-26,10304.872924065652
26120,897714622.0,2023-12-27,10293.075215377794
26121,897714622.0,2023-12-28,10281.309595759209
26122,897714622.0,2023-12-29,10269.575977929524
26123,897714622.0,2023-12-30,10257.87427484577
26124,897714622.0,2023-12-31,10246.204399701726
26125,897714622.0,2024-01-01,10234.566265927282
26126,897714622.0,2024-01-02,10222.95978718779
26127,897714622.0,2024-01-03,10211.384877383429
26128,897714622.0,2024-01-04,10199.841450648564
26129,897714622.0,2024-01-05,10188.32942135111
26130,898104045.0,2023-12-02,-1437.4532795265156
26131,898104045.0,2023-12-03,-1435.369808189923
26132,898104045.0,2023-12-04,-1433.2918952339692
26133,898104045.0,2023-12-05,-1431.2195258297506
26134,898104045.0,2023-12-06,-1429.1526851879253
26135,898104045.0,2023-12-07,-1427.0913585586063
26136,898104045.0,2023-12-08,-1425.0355312312577
26137,898104045.0,2023-12-09,-1422.985188534589
26138,898104045.0,2023-12-10,-1420.94031583645
26139,898104045.0,2023-12-11,-1418.9008985437272
26140,898104045.0,2023-12-12,-1416.8669221022392
26141,898104045.0,2023-12-13,-1414.8383719966328
26142,898104045.0,2023-12-14,-1412.8152337502795
26143,898104045.0,2023-12-15,-1410.7974929251727
26144,898104045.0,2023-12-16,-1408.7851351218233
26145,898104045.0,2023-12-17,-1406.7781459791588
26146,898104045.0,2023-12-18,-1404.776511174419
26147,898104045.0,2023-12-19,-1402.7802164230552
26148,898104045.0,2023-12-20,-1400.7892474786272
26149,898104045.0,2023-12-21,-1398.8035901327025
26150,898104045.0,2023-12-22,-1396.8232302147546
26151,898104045.0,2023-12-23,-1394.8481535920612
26152,898104045.0,2023-12-24,-1392.8783461696044
26153,898104045.0,2023-12-25,-1390.9137938899694
26154,898104045.0,2023-12-26,-1388.9544827332447
26155,898104045.0,2023-12-27,-1387.0003987169214
26156,898104045.0,2023-12-28,-1385.0515278957942
26157,898104045.0,2023-12-29,-1383.107856361861
26158,898104045.0,2023-12-30,-1381.1693702442244
26159,898104045.0,2023-12-31,-1379.2360557089924
26160,899692478.0,2023-12-04,-2065.0403079954
26161,899692478.0,2023-12-05,-1988.1133783054966
26162,899692478.0,2023-12-06,-1914.5432449459347
26163,899692478.0,2023-12-07,-1844.1834301923489
26164,899692478.0,2023-12-08,-1776.893848046777
26165,899692478.0,2023-12-09,-1712.5405253272213
26166,899692478.0,2023-12-10,-1650.9953349277916
26167,899692478.0,2023-12-11,-1592.1357407183539
26168,899692478.0,2023-12-12,-1535.844553575779
26169,899692478.0,2023-12-13,-1482.009698061055
26170,899692478.0,2023-12-14,-1430.5239892777126
26171,899692478.0,2023-12-15,-1381.2849194672974
26172,899692478.0,2023-12-16,-1334.1944539169938
26173,899692478.0,2023-12-17,-1289.1588357730604
26174,899692478.0,2023-12-18,-1246.0883993714583
26175,899692478.0,2023-12-19,-1204.8973917140154
26176,899692478.0,2023-12-20,-1165.503801734685
26177,899692478.0,2023-12-21,-1127.8291970159735
26178,899692478.0,2023-12-22,-1091.7985676304334
26179,899692478.0,2023-12-23,-1057.340176796319
26180,899692478.0,2023-12-24,-1024.3854180500534
26181,899692478.0,2023-12-25,-992.8686786511435
26182,899692478.0,2023-12-26,-962.72720894758
26183,899692478.0,2023-12-27,-933.900997441632
26184,899692478.0,2023-12-28,-906.3326513072889
26185,899692478.0,2023-12-29,-879.9672821214651
26186,899692478.0,2023-12-30,-854.7523965814576
26187,899692478.0,2023-12-31,-830.6377919910715
26188,899692478.0,2024-01-01,-807.5754563073342
26189,899692478.0,2024-01-02,-785.5194725487854
26190,899742927.0,2023-12-07,14765.871607945166
26191,899742927.0,2023-12-08,14739.310146249318
26192,899742927.0,2023-12-09,14712.86051004548
26193,899742927.0,2023-12-10,14686.52222854101
26194,899742927.0,2023-12-11,14660.294832925338
26195,899742927.0,2023-12-12,14634.177856361614
26196,899742927.0,2023-12-13,14608.170833978402
26197,899742927.0,2023-12-14,14582.273302861411
26198,899742927.0,2023-12-15,14556.484802045241
26199,899742927.0,2023-12-16,14530.804872505192
26200,899742927.0,2023-12-17,14505.233057149086
26201,899742927.0,2023-12-18,14479.768900809133
26202,899742927.0,2023-12-19,14454.411950233827
26203,899742927.0,2023-12-20,14429.161754079887
26204,899742927.0,2023-12-21,14404.01786290421
26205,899742927.0,2023-12-22,14378.97982915588
26206,899742927.0,2023-12-23,14354.047207168205
26207,899742927.0,2023-12-24,14329.219553150768
26208,899742927.0,2023-12-25,14304.496425181549
26209,899742927.0,2023-12-26,14279.877383199044
26210,899742927.0,2023-12-27,14255.361988994435
26211,899742927.0,2023-12-28,14230.949806203793
26212,899742927.0,2023-12-29,14206.640400300315
26213,899742927.0,2023-12-30,14182.43333858658
26214,899742927.0,2023-12-31,14158.328190186847
26215,899742927.0,2024-01-01,14134.324526039398
26216,899742927.0,2024-01-02,14110.42191888889
26217,899742927.0,2024-01-03,14086.619943278747
26218,899742927.0,2024-01-04,14062.918175543604
26219,899742927.0,2024-01-05,14039.316193801747
26220,899983008.0,2023-12-01,-3492.6836590589287
26221,899983008.0,2023-12-02,-3492.2652487766372
26222,899983008.0,2023-12-03,-3491.846940843377
26223,899983008.0,2023-12-04,-3491.4287352341125
26224,899983008.0,2023-12-05,-3491.010631923813
26225,899983008.0,2023-12-06,-3490.5926308874555
26226,899983008.0,2023-12-07,-3490.174732100022
26227,899983008.0,2023-12-08,-3489.7569355365013
26228,899983008.0,2023-12-09,-3489.339241171888
26229,899983008.0,2023-12-10,-3488.9216489811815
26230,899983008.0,2023-12-11,-3488.5041589393904
26231,899983008.0,2023-12-12,-3488.086771021527
26232,899983008.0,2023-12-13,-3487.6694852026103
26233,899983008.0,2023-12-14,-3487.2523014576655
26234,899983008.0,2023-12-15,-3486.835219761724
26235,899983008.0,2023-12-16,-3486.4182400898226
26236,899983008.0,2023-12-17,-3486.0013624170056
26237,899983008.0,2023-12-18,-3485.584586718322
26238,899983008.0,2023-12-19,-3485.1679129688277
26239,899983008.0,2023-12-20,-3484.751341143585
26240,899983008.0,2023-12-21,-3484.3348712176603
26241,899983008.0,2023-12-22,-3483.918503166129
26242,899983008.0,2023-12-23,-3483.502236964071
26243,899983008.0,2023-12-24,-3483.086072586572
26244,899983008.0,2023-12-25,-3482.6700100087246
26245,899983008.0,2023-12-26,-3482.254049205627
26246,899983008.0,2023-12-27,-3481.8381901523835
26247,899983008.0,2023-12-28,-3481.4224328241053
26248,899983008.0,2023-12-29,-3481.006777195909
26249,899983008.0,2023-12-30,-3480.5912232429164
26250,901037631.0,2023-12-02,529.8721665922493
26251,901037631.0,2023-12-03,588.5007016649624
26252,901037631.0,2023-12-04,643.3030830498442
26253,901037631.0,2023-12-05,694.5290091578263
26254,901037631.0,2023-12-06,742.4118828452157
26255,901037631.0,2023-12-07,787.169874877013
26256,901037631.0,2023-12-08,829.0069179876066
26257,901037631.0,2023-12-09,868.113636068127
26258,901037631.0,2023-12-10,904.6682127141532
26259,901037631.0,2023-12-11,938.8372030911751
26260,901037631.0,2023-12-12,970.7762928169462
26261,901037631.0,2023-12-13,1000.6310073184571
26262,901037631.0,2023-12-14,1028.5373748956004
26263,901037631.0,2023-12-15,1054.6225465126731
26264,901037631.0,2023-12-16,1079.0053751417013
26265,901037631.0,2023-12-17,1101.7969572972668
26266,901037631.0,2023-12-18,1123.101139230264
26267,901037631.0,2023-12-19,1143.0149900869671
26268,901037631.0,2023-12-20,1161.629244189295
26269,901037631.0,2023-12-21,1179.028714451441
26270,901037631.0,2023-12-22,1195.292678816548
26271,901037631.0,2023-12-23,1210.4952414741567
26272,901037631.0,2023-12-24,1224.705670504262
26273,901037631.0,2023-12-25,1237.9887134863998
26274,901037631.0,2023-12-26,1250.4048925117854
26275,901037631.0,2023-12-27,1262.0107799426796
26276,901037631.0,2023-12-28,1272.8592561754397
26277,901037631.0,2023-12-29,1282.999750581708
26278,901037631.0,2023-12-30,1292.4784667255506
26279,901037631.0,2023-12-31,1301.3385928827136
26280,901432314.0,2023-12-07,3693.994792072236
26281,901432314.0,2023-12-08,3672.49082290471
26282,901432314.0,2023-12-09,3652.322653997162
26283,901432314.0,2023-12-10,3633.407307071459
26284,901432314.0,2023-12-11,3615.6669583586017
26285,901432314.0,2023-12-12,3599.028618406923
26286,901432314.0,2023-12-13,3583.423831780211
26287,901432314.0,2023-12-14,3568.7883954102103
26288,901432314.0,2023-12-15,3555.062094444732
26289,901432314.0,2023-12-16,3542.188454504545
26290,901432314.0,2023-12-17,3530.1145093297755
26291,901432314.0,2023-12-18,3518.790582859822
26292,901432314.0,2023-12-19,3508.1700848502
26293,901432314.0,2023-12-20,3498.2093191854224
26294,901432314.0,2023-12-21,3488.8673040992444
26295,901432314.0,2023-12-22,3480.1056035626093
26296,901432314.0,2023-12-23,3471.8881691455686
26297,901432314.0,2023-12-24,3464.181191702546
26298,901432314.0,2023-12-25,3456.952962270732
26299,901432314.0,2023-12-26,3450.173741609298
26300,901432314.0,2023-12-27,3443.815637842677
26301,901432314.0,2023-12-28,3437.8524917044947
26302,901432314.0,2023-12-29,3432.259768910004
26303,901432314.0,2023-12-30,3427.0144592142146
26304,901432314.0,2023-12-31,3422.094981740408
26305,901432314.0,2024-01-01,3417.481096189528
26306,901432314.0,2024-01-02,3413.1538195651383
26307,901432314.0,2024-01-03,3409.0953480713188
26308,901432314.0,2024-01-04,3405.288983862174
26309,901432314.0,2024-01-05,3401.7190663415704
26310,902798190.0,2023-12-03,-193.38497721923136
26311,902798190.0,2023-12-04,-194.3345342266648
26312,902798190.0,2023-12-05,-195.2626603883091
26313,902798190.0,2023-12-06,-196.16983938355116
26314,902798190.0,2023-12-07,-197.05654397546837
26315,902798190.0,2023-12-08,-197.92323625720184
26316,902798190.0,2023-12-09,-198.7703678927697
26317,902798190.0,2023-12-10,-199.59838035244522
26318,902798190.0,2023-12-11,-200.4077051428224
